"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","WT-30_1 Area","WT-30_2 Area","WT-30_3 Area","WT-22_1 Area","WT-22_2 Area","WT-22_3 Area","A1-30_1 Area","A1-30_2 Area","A1-30_3 Area","A1-22_1 Area","A1-22_2 Area","A1-22_3 Area","Sample Profile (Ratio)","WT-30 Area","WT-22 Area","A1-30 Area","A1-22 Area","Group Profile (Ratio)","Avg. Mass","Description"
769,FALSE,"Q8VGK5|O1J21_MOUSE",5.43,2.24,1,1,"",88359.48,74836.24,61062.25,96241.83,0.0,183739.56,0.0,70025.85,61769.5,22343.135,105765.67,3417.188,1.38:1.17:0.95:1.50:0.00:2.87:0.00:1.09:0.97:0.35:1.65:0.05,74752.66,139990.69,65897.67,43842.0,0.92:1.73:0.81:0.54,34794,"Olfactory receptor 1J21 OS=Mus musculus OX=10090 GN=Or1j21 PE=2 SV=1"
151,TRUE,"P01027|CO3_MOUSE",14.02,19.48,30,29,"Carbamidomethylation",484244.53,463519.88,280511.8,594848.94,9235729.0,8998674.0,526827.4,962252.56,226469.44,394412.75,434984.12,119153.516,0.26:0.24:0.15:0.31:4.88:4.75:0.28:0.51:0.12:0.21:0.23:0.06,409425.4,6276417.5,571849.8,316183.47,0.22:3.31:0.30:0.17,186484,"Complement C3 OS=Mus musculus OX=10090 GN=C3 PE=1 SV=3"
2806,TRUE,"Q3UV70|PDP1_MOUSE",11.60,2.79,1,1,"",0.0,0.0,1318.1342,0.0,0.0,0.0,5593.717,6630.3677,7002.9097,12840.113,0.0,0.0,0.00:0.00:0.47:0.00:0.00:0.00:2.01:2.38:2.52:4.62:0.00:0.00,1318.1342,0.0,6408.998,12840.113,0.26:0.00:1.25:2.50,61180,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Mus musculus OX=10090 GN=Pdp1 PE=1 SV=1"
1175,FALSE,"Q923T9|KCC2G_MOUSE",8.94,1.70,2,1,"",4197.125,0.0,0.0,3592.4834,12380.542,10414.171,16411.05,0.0,0.0,8641.571,6350.76,7850.1978,0.72:0.00:0.00:0.62:2.13:1.79:2.82:0.00:0.00:1.48:1.09:1.35,4197.125,8795.732,16411.05,7614.1763,0.45:0.95:1.77:0.82,59607,"Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Mus musculus OX=10090 GN=Camk2g PE=1 SV=1"
1938,TRUE,"Q8BGE5|FANCM_MOUSE",9.83,0.30,2,1,"",8342.32,6871.746,0.0,0.0,1361.4293,0.0,3074.3525,0.0,0.0,4339.151,3983.176,4518.5977,3.08:2.54:0.00:0.00:0.50:0.00:1.14:0.00:0.00:1.60:1.47:1.67,7607.033,1361.4293,3074.3525,4280.308,1.86:0.33:0.75:1.05,226018,"Fanconi anemia group M protein homolog OS=Mus musculus OX=10090 GN=Fancm PE=1 SV=3"
2018,TRUE,"Q6P1F6|2ABA_MOUSE",10.58,5.59,2,2,"",118199.49,110294.8,119316.07,358410.56,108260.26,179562.34,47370.082,121826.27,22560.648,36823.887,104400.07,71977.58,1.01:0.95:1.02:3.07:0.93:1.54:0.41:1.04:0.19:0.32:0.90:0.62,115936.79,215411.05,63919.0,71067.18,0.99:1.85:0.55:0.61,51692,"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Mus musculus OX=10090 GN=Ppp2r2a PE=1 SV=1"
816,TRUE,"Q64436|ATP4A_MOUSE",11.70,0.87,6,1,"",47154.4,28738.691,84157.875,24794.12,22807.328,51699.543,49115.25,38253.188,22674.867,11537.609,24854.795,3933.0378,1.38:0.84:2.46:0.73:0.67:1.51:1.44:1.12:0.66:0.34:0.73:0.12,53350.32,33100.33,36681.1,13441.814,1.56:0.97:1.07:0.39,114065,"Potassium-transporting ATPase alpha chain 1 OS=Mus musculus OX=10090 GN=Atp4a PE=1 SV=4"
2785,TRUE,"P13864|DNMT1_MOUSE",0.83,0.37,1,1,"",24560.514,23621.959,85184.99,5149.1694,45987.734,39490.57,48014.89,15881.637,9125.882,41367.133,30009.686,8292.734,0.78:0.75:2.71:0.16:1.47:1.26:1.53:0.51:0.29:1.32:0.96:0.26,44455.82,30209.158,24340.803,26556.518,1.42:0.96:0.78:0.85,183189,"DNA (cytosine-5)-methyltransferase 1 OS=Mus musculus OX=10090 GN=Dnmt1 PE=1 SV=5"
3208,TRUE,"Q9CQI6|COTL1_MOUSE",35.51,5.63,1,1,"",19594.35,23429.895,12115.687,9320.145,15121.493,11644.52,10809.135,10774.306,9412.092,4087.2612,3457.1855,2146.2053,1.78:2.13:1.10:0.85:1.38:1.06:0.98:0.98:0.86:0.37:0.31:0.20,18379.977,12028.719,10331.844,3230.2173,1.67:1.09:0.94:0.29,15944,"Coactosin-like protein OS=Mus musculus OX=10090 GN=Cotl1 PE=1 SV=3"
1967,TRUE,"Q9CRB6|TPPP3_MOUSE",25.68,9.09,2,2,"",411360.0,351095.84,357329.47,221453.89,508209.97,420766.66,309641.88,72431.49,282114.2,67428.5,39212.33,41272.227,1.60:1.37:1.39:0.86:1.98:1.64:1.21:0.28:1.10:0.26:0.15:0.16,378165.9,383476.8,221395.84,49304.35,1.47:1.49:0.86:0.19,18965,"Tubulin polymerization-promoting protein family member 3 OS=Mus musculus OX=10090 GN=Tppp3 PE=1 SV=1"
2949,TRUE,"P17047|LAMP2_MOUSE",0.13,1.93,1,1,"",86506.695,75819.89,67748.516,56525.367,0.0,173797.45,19792.418,78195.54,158264.31,223500.08,135045.81,11617.407,0.96:0.84:0.75:0.62:0.00:1.92:0.22:0.86:1.75:2.47:1.49:0.13,76691.7,115161.41,85417.42,123387.766,0.77:1.15:0.85:1.23,45681,"Lysosome-associated membrane glycoprotein 2 OS=Mus musculus OX=10090 GN=Lamp2 PE=1 SV=2"
2741,TRUE,"Q6PDC8|MFD4A_MOUSE",1.71,1.18,1,1,"",39062.13,31531.06,33798.434,43854.98,59639.504,61399.113,39160.406,15954.246,129245.7,58027.562,54529.938,56252.805,0.75:0.61:0.65:0.85:1.15:1.18:0.75:0.31:2.49:1.12:1.05:1.08,34797.207,54964.53,61453.453,56270.1,0.67:1.06:1.18:1.08,56183,"Major facilitator superfamily domain-containing protein 4A OS=Mus musculus OX=10090 GN=Mfsd4a PE=2 SV=2"
2019,TRUE,"Q9QYX7|PCLO_MOUSE",5.99,0.12,2,1,"",35411.54,84343.95,17802.262,97630.15,110748.21,31676.432,43174.312,20822.838,15062.275,35473.39,182859.8,59839.03,0.58:1.38:0.29:1.59:1.81:0.52:0.71:0.34:0.25:0.58:2.99:0.98,45852.586,80018.266,26353.143,92724.07,0.75:1.31:0.43:1.51,550834,"Protein piccolo OS=Mus musculus OX=10090 GN=Pclo PE=1 SV=4"
2451,TRUE,"E9Q6I0|V2116_MOUSE",4.52,0.70,1,1,"",17817.588,15231.016,19576.602,17002.004,30752.182,27624.943,33981.992,10400.639,26611.973,35756.258,50984.145,20469.984,0.70:0.60:0.77:0.67:1.21:1.08:1.33:0.41:1.04:1.40:2.00:0.80,17541.734,25126.377,23664.867,35736.797,0.69:0.98:0.93:1.40,97704,"Vomeronasal type-2 receptor 116 OS=Mus musculus OX=10090 GN=Vmn2r116 PE=1 SV=1"
2663,TRUE,"Q9QVN7|TCEA2_MOUSE",3.05,3.34,1,1,"Carbamidomethylation",17985.035,15395.823,0.0,14064.0625,44874.086,7263.631,20845.172,24574.016,23205.846,13419.312,15737.055,5854.9595,1.06:0.91:0.00:0.83:2.65:0.43:1.23:1.45:1.37:0.79:0.93:0.35,16690.43,22067.26,22875.012,11670.441,0.91:1.20:1.25:0.64,33663,"Transcription elongation factor A protein 2 OS=Mus musculus OX=10090 GN=Tcea2 PE=2 SV=2"
367,TRUE,"Q62167|DDX3X_MOUSE",7.24,3.63,17,3,"",4758.015,7952.221,4422.1978,10741.426,15399.426,22653.21,7178.016,9526.358,1063.4958,5223.5996,2493.9287,9171.841,0.57:0.95:0.53:1.28:1.84:2.70:0.86:1.14:0.13:0.62:0.30:1.09,7563.517,17147.54,8883.936,8444.685,0.72:1.63:0.85:0.80,73101,"ATP-dependent RNA helicase DDX3X OS=Mus musculus OX=10090 GN=Ddx3x PE=1 SV=3"
1053,TRUE,"Q9CZP5|BCS1_MOUSE",8.49,14.59,5,5,"",146533.97,136111.58,62925.113,75185.375,267072.3,244802.28,56743.363,76284.73,66638.41,105479.22,72328.75,92796.03,1.25:1.16:0.54:0.64:2.28:2.09:0.49:0.65:0.57:0.90:0.62:0.79,115190.22,195686.66,72299.36,90201.336,0.97:1.65:0.61:0.76,47406,"Mitochondrial chaperone BCS1 OS=Mus musculus OX=10090 GN=Bcs1l PE=1 SV=1"
735,FALSE,"Q8R4E6|PURG_MOUSE",18.01,1.71,1,1,"",1673.455,2178.7075,1731.3685,2050.751,0.0,3776.6519,0.0,0.0,0.0,0.0,2280.9082,0.0,1.47:1.91:1.52:1.80:0.00:3.31:0.00:0.00:0.00:0.00:2.00:0.00,1861.177,2913.7014,0.0,2280.9082,1.06:1.65:0.00:1.29,39938,"Purine-rich element-binding protein gamma OS=Mus musculus OX=10090 GN=Purg PE=1 SV=1"
150,TRUE,"Q8CI94|PYGB_MOUSE",4.52,25.86,34,20,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)",899101.1,1070661.2,1504570.5,666579.5,728087.5,717419.5,1004067.06,902028.2,283959.28,1002299.1,292559.28,559544.2,1.12:1.33:1.87:0.83:0.91:0.89:1.25:1.12:0.35:1.25:0.36:0.70,1158111.0,704028.9,730018.2,618134.2,1.44:0.88:0.91:0.77,96730,"Glycogen phosphorylase, brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3"
1709,FALSE,"Q91XS1|MTMR4_MOUSE",10.64,0.50,1,1,"",140093.69,223652.39,219473.27,136061.81,0.0,56407.34,7508.7085,187883.17,217307.55,0.0,6418.5264,7049.8867,1.40:2.23:2.19:1.36:0.00:0.56:0.07:1.88:2.17:0.00:0.06:0.07,194406.45,96234.58,137566.47,6734.2065,1.79:0.89:1.27:0.06,132885,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR4 OS=Mus musculus OX=10090 GN=Mtmr4 PE=1 SV=1"
1326,TRUE,"Q6PDI6|MINY2_MOUSE",5.71,4.99,4,3,"",29255.598,33585.96,72642.24,29729.76,21303.062,30369.867,39606.08,26372.527,48683.203,35855.363,23124.887,14143.699,0.87:1.00:2.15:0.88:0.63:0.90:1.17:0.78:1.44:1.06:0.69:0.42,45161.266,30815.64,41496.383,30959.57,1.22:0.83:1.12:0.83,65637,"Ubiquitin carboxyl-terminal hydrolase MINDY-2 OS=Mus musculus OX=10090 GN=Mindy2 PE=1 SV=1"
2784,TRUE,"Q80WW9|DDRGK_MOUSE",2.61,4.76,1,1,"",46700.867,40559.32,33243.227,28416.264,37706.223,24368.828,36982.523,35650.91,25272.643,26498.363,47440.695,18691.238,1.40:1.21:0.99:0.85:1.13:0.73:1.11:1.07:0.76:0.79:1.42:0.56,40167.805,30163.771,32635.36,30876.766,1.20:0.90:0.98:0.92,35977,"DDRGK domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ddrgk1 PE=1 SV=2"
23,FALSE,"Q8R1N0|ZN830_MOUSE",6.61,1.65,1,1,"",21402.61,61330.758,305349.84,0.0,12902.054,22556.877,22021.488,45248.133,50131.504,13461.865,17437.578,31468.803,0.43:1.22:6.07:0.00:0.26:0.45:0.44:0.90:1.00:0.27:0.35:0.63,129361.07,17729.465,39133.707,20789.416,2.50:0.34:0.76:0.40,40658,"Zinc finger protein 830 OS=Mus musculus OX=10090 GN=Znf830 PE=1 SV=1"
216,TRUE,"P15105|GLNA_MOUSE",9.62,52.28,23,23,"Acetylation (Protein N-term); Carbamidomethylation; Oxidation (M)",2114223.2,2251480.2,2083405.2,3265979.8,2683173.5,2200815.5,947044.44,1441990.4,1163962.1,1199587.6,2234869.0,338233.84,1.16:1.23:1.14:1.79:1.47:1.20:0.52:0.79:0.64:0.66:1.22:0.19,2149703.0,2716656.5,1184332.2,1257563.5,1.18:1.49:0.65:0.69,42120,"Glutamine synthetase OS=Mus musculus OX=10090 GN=Glul PE=1 SV=6"
626,TRUE,"Q91YE8|SYNP2_MOUSE",1.35,9.84,8,8,"Oxidation (M)",109024.89,366789.84,447761.8,316165.28,204408.61,233331.9,278509.84,377552.6,293411.8,196148.9,252164.39,199340.92,0.40:1.34:1.64:1.16:0.75:0.86:1.02:1.38:1.08:0.72:0.92:0.73,307858.84,251301.94,316491.44,215884.75,1.13:0.92:1.16:0.79,116527,"Synaptopodin-2 OS=Mus musculus OX=10090 GN=Synpo2 PE=1 SV=2"
2864,TRUE,"Q8BGT8|PHIPL_MOUSE",70.43,1.60,1,1,"",19433.156,11222.035,26132.492,4038.1646,7418.243,0.0,0.0,16313.746,10606.899,0.0,0.0,0.0,2.45:1.42:3.30:0.51:0.94:0.00:0.00:2.06:1.34:0.00:0.00:0.00,18929.229,5728.204,13460.322,0.0,1.99:0.60:1.41:0.00,42341,"Phytanoyl-CoA hydroxylase-interacting protein-like OS=Mus musculus OX=10090 GN=Phyhipl PE=1 SV=1"
1206,TRUE,"O09174|AMACR_MOUSE",3.02,10.50,3,3,"",157436.05,40793.008,25099.162,81668.14,115175.016,223718.4,23694.184,61598.61,80505.08,78567.05,152778.36,20685.416,1.78:0.46:0.28:0.92:1.30:2.53:0.27:0.70:0.91:0.89:1.73:0.23,74442.74,140187.19,55265.957,113624.64,0.78:1.46:0.58:1.19,41704,"Alpha-methylacyl-CoA racemase OS=Mus musculus OX=10090 GN=Amacr PE=1 SV=4"
2861,TRUE,"Q8BJE2|BTNL9_MOUSE",0.88,2.43,1,1,"",42100.816,27942.223,65760.54,58932.605,29580.258,24649.553,35771.77,20977.469,42908.566,23264.596,44375.168,35626.36,1.12:0.74:1.75:1.56:0.79:0.65:0.95:0.56:1.14:0.62:1.18:0.95,45267.86,37720.805,33219.27,34422.04,1.20:1.00:0.88:0.91,60549,"Butyrophilin-like protein 9 OS=Mus musculus OX=10090 GN=Btnl9 PE=1 SV=1"
68,TRUE,"E9Q4Z2|ACACB_MOUSE",5.68,15.97,51,35,"Carbamidomethylation; Oxidation (M)",783581.25,213985.7,155760.22,308020.97,135720.08,193841.02,268779.22,303246.03,312658.97,911937.94,199668.58,1.1582255E7,0.61:0.17:0.12:0.24:0.11:0.15:0.21:0.24:0.24:0.71:0.16:9.04,384442.38,212527.36,294894.75,4231287.0,0.30:0.17:0.23:3.30,275750,"Acetyl-CoA carboxylase 2 OS=Mus musculus OX=10090 GN=Acacb PE=1 SV=1"
1218,TRUE,"Q8VE22|RT23_MOUSE",8.84,20.34,3,3,"",1337053.4,1404721.1,488114.16,67720.586,127870.93,1036235.75,187690.6,571644.3,73647.91,90852.32,262211.53,63970.47,2.81:2.95:1.03:0.14:0.27:2.18:0.39:1.20:0.15:0.19:0.55:0.13,1076629.6,410609.06,277660.94,139011.44,2.26:0.86:0.58:0.29,20348,"Small ribosomal subunit protein mS23 OS=Mus musculus OX=10090 GN=Mrps23 PE=1 SV=1"
1931,TRUE,"O08791|COE3_MOUSE",4.52,2.18,1,1,"",22313.69,242806.5,271329.84,266319.1,380228.6,308921.5,119357.1,256977.45,44166.227,63893.74,33824.195,196600.52,0.12:1.32:1.48:1.45:2.07:1.68:0.65:1.40:0.24:0.35:0.18:1.07,178816.67,318489.72,140166.92,98106.15,0.97:1.73:0.76:0.53,64878,"Transcription factor COE3 OS=Mus musculus OX=10090 GN=Ebf3 PE=1 SV=1"
936,TRUE,"Q9CPP6|NDUA5_MOUSE",3.52,58.62,5,5,"Carbamidomethylation",1750381.1,1427701.9,1007467.4,3246587.0,2342983.2,1689757.1,1743726.4,1093563.6,1100539.0,2357467.0,2677964.2,633902.44,1.00:0.81:0.57:1.85:1.33:0.96:0.99:0.62:0.63:1.34:1.53:0.36,1395183.5,2426442.2,1312609.8,1889777.9,0.79:1.38:0.75:1.08,13360,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Mus musculus OX=10090 GN=Ndufa5 PE=1 SV=3"
2695,TRUE,"Q921X6|RPC6_MOUSE",8.45,1.90,1,1,"",0.0,0.0,3928.4536,0.0,122378.63,33102.035,154299.33,0.0,0.0,0.0,0.0,0.0,0.00:0.00:0.15:0.00:4.68:1.27:5.90:0.00:0.00:0.00:0.00:0.00,3928.4536,77740.336,154299.33,0.0,0.07:1.32:2.62:0.00,35652,"DNA-directed RNA polymerase III subunit RPC6 OS=Mus musculus OX=10090 GN=Polr3f PE=1 SV=1"
753,FALSE,"P50446|K2C6A_MOUSE",1.91,1.08,5,1,"",56752.96,106252.52,10903.609,43864.21,90628.45,98066.59,79607.35,83091.25,53900.566,78778.62,72145.16,58135.31,0.82:1.53:0.16:0.63:1.31:1.41:1.15:1.20:0.78:1.14:1.04:0.84,57969.7,77519.75,72199.72,69686.36,0.84:1.12:1.04:1.00,59335,"Keratin, type II cytoskeletal 6A OS=Mus musculus OX=10090 GN=Krt6a PE=1 SV=3"
2045,TRUE,"Q8R123|FAD1_MOUSE",9.50,4.07,1,1,"",39201.84,120865.695,59509.605,83728.2,122200.53,71034.51,76648.77,101648.76,100915.64,89999.17,6772.962,13753.488,0.53:1.64:0.81:1.13:1.65:0.96:1.04:1.38:1.37:1.22:0.09:0.19,73192.38,92321.08,93071.06,36841.875,0.99:1.25:1.26:0.50,54766,"FAD synthase OS=Mus musculus OX=10090 GN=Flad1 PE=1 SV=1"
2865,TRUE,"Q9JJW5|MYOZ2_MOUSE",12.69,4.17,1,1,"",23023.338,28908.107,28339.504,35919.117,35922.93,20941.912,5636.5063,28342.926,2595.6567,51795.84,26077.205,85169.32,0.74:0.93:0.91:1.16:1.16:0.67:0.18:0.91:0.08:1.67:0.84:2.74,26756.982,30927.986,12191.696,54347.453,0.86:1.00:0.39:1.75,29762,"Myozenin-2 OS=Mus musculus OX=10090 GN=Myoz2 PE=1 SV=1"
207,TRUE,"Q8R4N0|CLYBL_MOUSE",11.89,63.02,22,22,"Carbamidomethylation; Oxidation (M)",2183270.8,2317805.8,2075327.1,2550693.2,2844656.0,3736972.0,651207.4,1458455.9,1298843.0,1753698.4,2374383.5,639843.06,1.10:1.16:1.04:1.28:1.43:1.88:0.33:0.73:0.65:0.88:1.19:0.32,2192134.5,3044107.0,1136168.8,1589308.2,1.10:1.53:0.57:0.80,37549,"Citramalyl-CoA lyase, mitochondrial OS=Mus musculus OX=10090 GN=Clybl PE=1 SV=2"
991,TRUE,"P45591|COF2_MOUSE",3.01,33.13,6,5,"Acetylation (Protein N-term); Carbamidomethylation",162542.4,79223.03,64368.332,94312.0,87651.28,67670.586,27582.096,143874.45,63490.562,188091.06,49393.508,465301.8,1.31:0.64:0.52:0.76:0.70:0.54:0.22:1.16:0.51:1.51:0.40:3.74,118300.27,83211.3,78315.7,258292.47,0.88:0.62:0.58:1.92,18710,"Cofilin-2 OS=Mus musculus OX=10090 GN=Cfl2 PE=1 SV=1"
3173,TRUE,"Q8VC34|RPAP2_MOUSE",1.81,0.98,1,1,"",2124.0466,0.0,76884.54,3163.7239,12307.664,2251.6794,3103.2524,0.0,3768.1855,2399.9329,3190.3477,0.0,0.23:0.00:8.45:0.35:1.35:0.25:0.34:0.00:0.41:0.26:0.35:0.00,39504.293,5907.689,3435.719,2795.1401,3.06:0.46:0.27:0.22,68530,"Putative RNA polymerase II subunit B1 CTD phosphatase Rpap2 OS=Mus musculus OX=10090 GN=Rpap2 PE=1 SV=2"
2860,TRUE,"P01747|HVM03_MOUSE",40.60,5.00,1,1,"",0.0,0.0,0.0,242904.73,14709.051,23849.072,12769.856,0.0,30719.986,294610.56,7431.3364,421504.3,0.00:0.00:0.00:2.78:0.17:0.27:0.15:0.00:0.35:3.37:0.09:4.82,0.0,93820.95,21744.922,241182.08,0.00:1.05:0.24:2.70,13307,"Ig heavy chain V region 36-65 OS=Mus musculus OX=10090 PE=1 SV=1"
1075,TRUE,"Q9QUM9|PSA6_MOUSE",2.62,20.33,5,5,"Carbamidomethylation",283941.66,120414.63,144349.06,97353.76,91521.234,196814.86,98480.95,162345.16,176217.61,143120.06,119503.71,77153.38,1.99:0.84:1.01:0.68:0.64:1.38:0.69:1.14:1.24:1.00:0.84:0.54,182901.78,128563.28,145681.25,113259.05,1.28:0.90:1.02:0.79,27372,"Proteasome subunit alpha type-6 OS=Mus musculus OX=10090 GN=Psma6 PE=1 SV=1"
1195,TRUE,"Q91V64|ISOC1_MOUSE",1.48,13.47,4,3,"",178408.11,106616.73,95795.69,169224.5,88504.984,113027.17,140386.58,200980.97,150956.42,116724.22,340681.12,100665.14,1.19:0.71:0.64:1.13:0.59:0.75:0.93:1.34:1.01:0.78:2.27:0.67,126940.17,123585.55,164108.0,186023.5,0.85:0.82:1.09:1.24,32033,"Isochorismatase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Isoc1 PE=1 SV=1"
1713,FALSE,"Q8BGJ9|U2AF4_MOUSE",4.44,5.45,1,1,"Acetylation (Protein N-term)",40746.848,33323.59,38957.117,38926.035,23172.713,53569.766,25340.277,31125.18,32169.812,37429.63,25280.938,4323.74,1.27:1.04:1.22:1.22:0.72:1.67:0.79:0.97:1.00:1.17:0.79:0.13,37675.85,38556.17,29545.09,22344.77,1.18:1.20:0.92:0.70,25836,"Splicing factor U2AF 26 kDa subunit OS=Mus musculus OX=10090 GN=U2af1l4 PE=1 SV=1"
703,TRUE,"Q9DAM5|TPC_MOUSE",7.29,22.01,8,8,"",304766.1,502851.0,199720.33,271334.06,260852.62,210213.36,131393.52,427149.0,258981.0,135914.45,133690.34,172117.28,1.22:2.01:0.80:1.08:1.04:0.84:0.52:1.70:1.03:0.54:0.53:0.69,335779.12,247466.69,272507.84,147240.69,1.34:0.99:1.09:0.59,35618,"Mitochondrial thiamine pyrophosphate carrier OS=Mus musculus OX=10090 GN=Slc25a19 PE=1 SV=1"
2722,TRUE,"Q9D1I2|CAR19_MOUSE",9.16,6.01,1,1,"",5526.1387,6717.668,13620.192,3494.783,2112.4224,8568.496,20174.592,0.0,15023.48,10866.351,12932.518,4161.736,0.64:0.78:1.58:0.41:0.25:1.00:2.35:0.00:1.75:1.26:1.50:0.48,8621.333,4725.234,17599.035,9320.201,0.86:0.47:1.75:0.93,20936,"Caspase recruitment domain-containing protein 19 OS=Mus musculus OX=10090 GN=Card19 PE=1 SV=1"
2869,TRUE,"Q9JJL8|SYSM_MOUSE",0.78,3.47,1,1,"",1364.827,19277.105,2931.8083,3495.5986,3940.591,0.0,10244.601,5587.463,5884.786,2198.0427,10004.971,3567.5337,0.24:3.38:0.51:0.61:0.69:0.00:1.79:0.98:1.03:0.39:1.75:0.62,7857.9136,3718.0947,7238.9497,5256.849,1.31:0.62:1.20:0.87,58316,"Serine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Sars2 PE=1 SV=2"
245,TRUE,"O35857|TIM44_MOUSE",1.66,42.26,21,21,"Oxidation (M)",1387784.2,993283.5,1039492.7,2197842.2,1313755.1,964081.94,1067833.2,748358.75,402968.62,2705564.5,1188547.6,187442.94,1.17:0.84:0.88:1.86:1.11:0.81:0.90:0.63:0.34:2.29:1.00:0.16,1140186.8,1491893.1,739720.2,1360518.4,0.96:1.26:0.63:1.15,51091,"Mitochondrial import inner membrane translocase subunit TIM44 OS=Mus musculus OX=10090 GN=Timm44 PE=1 SV=2"
1198,TRUE,"Q3UVK0|ERMP1_MOUSE",0.26,4.68,4,4,"",65537.12,110225.62,651663.44,195316.12,244911.0,131219.94,99613.88,395043.72,215359.27,154283.73,115423.2,167210.86,0.31:0.52:3.07:0.92:1.15:0.62:0.47:1.86:1.02:0.73:0.54:0.79,275808.72,195671.3,236672.3,145639.27,1.29:0.92:1.11:0.68,100148,"Endoplasmic reticulum metallopeptidase 1 OS=Mus musculus OX=10090 GN=Ermp1 PE=1 SV=2"
570,FALSE,"Q78JN3|ECI3_MOUSE",23.27,6.62,2,2,"Oxidation (M)",3092415.0,810334.3,2513465.2,1733518.1,7385602.5,4031231.2,220503.19,118893.42,185044.94,1876100.0,2399290.0,380045.28,1.50:0.39:1.22:0.84:3.58:1.95:0.11:0.06:0.09:0.91:1.16:0.18,2138738.2,4383450.5,179853.86,1551811.8,1.04:2.12:0.09:0.75,35231,"Enoyl-CoA delta isomerase 3, peroxisomal OS=Mus musculus OX=10090 GN=Eci3 PE=1 SV=1"
205,FALSE,"P97813|PLD2_MOUSE",14.54,0.75,1,1,"",0.0,0.0,0.0,0.0,0.0,5824.6113,6778.7886,8704.094,0.0,4727.0806,6224.7627,0.0,0.00:0.00:0.00:0.00:0.00:2.17:2.52:3.24:0.00:1.76:2.32:0.00,0.0,5824.6113,7741.4414,5475.922,0.00:1.22:1.63:1.15,106168,"Phospholipase D2 OS=Mus musculus OX=10090 GN=Pld2 PE=1 SV=2"
200,FALSE,"Q3U3E2|F117B_MOUSE",9.47,1.03,1,1,"",260417.02,323783.03,265869.97,255249.23,86186.95,90112.42,109881.97,292428.0,315837.72,123779.44,122882.586,122880.93,1.32:1.64:1.35:1.29:0.44:0.46:0.56:1.48:1.60:0.63:0.62:0.62,283356.7,143849.53,239382.56,123180.984,1.44:0.73:1.21:0.62,61345,"Protein FAM117B OS=Mus musculus OX=10090 GN=Fam117b PE=1 SV=1"
1701,FALSE,"O55071|CP2BJ_MOUSE",1.45,1.42,1,1,"",17499.068,14225.456,20644.793,23938.752,25772.102,13461.036,11972.723,17570.703,22912.123,15258.761,30907.832,21805.697,0.89:0.72:1.05:1.22:1.31:0.68:0.61:0.89:1.17:0.78:1.57:1.11,17456.44,21057.297,17485.184,22657.43,0.89:1.07:0.89:1.15,55997,"Cytochrome P450 2B19 OS=Mus musculus OX=10090 GN=Cyp2b19 PE=2 SV=1"
1490,TRUE,"Q6IME9|K2C72_MOUSE",14.08,2.31,3,1,"",22022.46,67742.445,65784.82,564370.44,108706.055,108980.46,3596.1814,21975.639,38426.523,41739.855,31889.604,13209.596,0.24:0.75:0.73:6.22:1.20:1.20:0.04:0.24:0.42:0.46:0.35:0.15,51849.91,260685.66,21332.781,28946.352,0.57:2.87:0.24:0.32,56750,"Keratin, type II cytoskeletal 72 OS=Mus musculus OX=10090 GN=Krt72 PE=3 SV=1"
3224,TRUE,"Q05D44|IF2P_MOUSE",1.04,1.73,1,1,"",6554.2207,3207.7585,6973.166,5153.8623,29805.297,10392.419,12267.114,3211.6338,7675.908,19556.158,24268.75,1387.0154,0.60:0.30:0.64:0.47:2.74:0.96:1.13:0.30:0.71:1.80:2.23:0.13,5578.382,15117.193,7718.2188,15070.641,0.51:1.39:0.71:1.39,137616,"Eukaryotic translation initiation factor 5B OS=Mus musculus OX=10090 GN=Eif5b PE=1 SV=2"
301,TRUE,"Q8BW75|AOFB_MOUSE",11.75,44.81,18,18,"Carbamidomethylation; Oxidation (M)",797796.7,793580.0,552080.75,883085.7,630843.6,331384.06,1271085.4,964365.8,1412808.0,758667.25,697169.5,577877.4,0.99:0.98:0.69:1.10:0.78:0.41:1.58:1.20:1.75:0.94:0.87:0.72,714485.8,615104.44,1216086.4,677904.7,0.89:0.76:1.51:0.84,58558,"Amine oxidase [flavin-containing] B OS=Mus musculus OX=10090 GN=Maob PE=1 SV=4"
